%Lat Lon Zone InCost OutCost % Placename
41.796753 , -88.112564 ,  NAN , 0.0 , 0.05 , 1.68 %
24.814579 , 67.02617 ,  ASS , 0.0 , 0.0792629225113 , 2.03623103519 %
40.797394 , -73.4871 ,  NAN , 0.0 , 0.05 , 1.68 %
41.17137 , -73.75256 ,  NAN , 0.0 , 0.05 , 1.68 %
48.142857 , 11.556232 ,  EUW , 0.0 , 0.05 , 2.02395302568 %
39.74706 , -104.98977 ,  NAN , 0.0 , 0.05 , 1.68 %
21.336172 , -157.91716 ,  NAN , 0.0 , 0.0675095084096 , 1.7707993079 %
38.64704 , -121.4856 ,  NAN , 0.0 , 0.05 , 1.68 %
59.401714 , 24.700277 ,  EUE , 0.0 , 0.05 , 1.96568629941 %
51.52501 , -0.084259 ,  EUW , 0.0 , 0.05 , 1.96332352959 %
33.679653 , -112.1009 ,  NAN , 0.0 , 0.05 , 1.68 %
55.697384 , 37.502495 ,  EUE , 0.0 , 0.0587190661298 , 1.98670534783 %
40.787926 , -74.07456 ,  NAN , 0.0 , 0.05 , 1.68 %
42.533333 , -83.17747 ,  NAN , 0.0 , 0.05 , 1.68 %
54.67527 , 25.2666 ,  EUE , 0.0 , 0.05 , 1.97573419272 %
53.33043 , -6.375248 ,  EUW , 0.0 , 0.05 , 1.91290543833 %
50.06214 , 8.253448 ,  EUW , 0.0 , 0.05 , 2.05768859033 %
32.750465 , -97.33484 ,  NAN , 0.0 , 0.05 , 1.68 %
41.089085 , -73.81492 ,  NAN , 0.0 , 0.05 , 1.68 %
47.793972 , -122.19599 ,  NAN , 0.0 , 0.05 , 1.68 %
44.948322 , -93.08881 ,  NAN , 0.0 , 0.05 , 1.68 %
52.357403 , 13.408694 ,  EUW , 0.0 , 0.05 , 2.01223797851 %
-36.804188 , 174.72748 ,  OCE , 0.0 , 0.113167307911 , 2.10496961871 %
50.96125 , -1.425445 ,  EUW , 0.0 , 0.05 , 1.95563530622 %
50.9955 , 5.841193 ,  EUW , 0.0 , 0.05 , 2.02302627055 %
38.18078 , -85.699615 ,  NAN , 0.0 , 0.05 , 1.68 %
53.3793 , -2.259104 ,  EUW , 0.0 , 0.05 , 1.93953006679 %
40.807102 , -73.1872 ,  NAN , 0.0 , 0.05 , 1.68 %
45.770374 , 4.879992 ,  EUW , 0.0 , 0.05 , 1.99609487302 %
38.95182 , -94.78915 ,  NAN , 0.0 , 0.05 , 1.68 %
55.623554 , 38.064354 ,  EUE , 0.0 , 0.0588657226201 , 1.98635156613 %
55.5984 , 38.109898 ,  EUE , 0.0 , 0.0588768959416 , 1.9863324443 %
44.43771 , 26.097366 ,  EUE , 0.0 , 0.0560578161801 , 1.99832401618 %
43.60512 , 7.07575 ,  EUW , 0.0 , 0.05 , 1.99059991653 %
42.674133 , 23.368189 ,  EUE , 0.0 , 0.05 , 1.97600327428 %
39.759766 , -86.171394 ,  NAN , 0.0 , 0.05 , 1.68 %
38.724804 , -9.234662 ,  EUW , 0.0 , 0.05 , 1.94244150412 %
41.162426 , -8.638217 ,  EUW , 0.0 , 0.05 , 1.94547182879 %
40.910336 , -81.431564 ,  NAN , 0.0 , 0.05 , 1.68 %
41.719776 , -72.73189 ,  NAN , 0.0 , 0.05 , 1.68 %
38.587322 , -121.52943 ,  NAN , 0.0 , 0.05 , 1.68 %
50.867565 , -1.246691 ,  EUW , 0.0 , 0.05 , 1.95737965465 %
19.360231 , -99.271255 ,  NAS , 0.0 , 0.05 , 1.68 %
20.566462 , -100.25727 ,  NAS , 0.0 , 0.05 , 1.68 %
45.475964 , -122.776794 ,  NAN , 0.0 , 0.05 , 1.68 %
-34.9248 , 138.60004 ,  OCE , 0.0 , 0.113692531567 , 2.10896020552 %
48.79469 , 2.4131956 ,  EUW , 0.0 , 0.05 , 1.9917159962 %
45.49019 , -73.76206 ,  NAN , 0.0 , 0.05 , 1.68 %
39.17949 , -85.89603 ,  NAN , 0.0 , 0.05 , 1.68 %
45.463547 , 9.0574 ,  EUW , 0.0 , 0.05 , 2.004942435 %
44.479794 , 26.114641 ,  EUE , 0.0 , 0.0560561311779 , 1.99833630586 %
49.250168 , 1.1815271 ,  EUW , 0.0 , 0.05 , 1.98144692392 %
41.40812 , -81.78335 ,  NAN , 0.0 , 0.05 , 1.68 %
41.100044 , -80.64637 ,  NAN , 0.0 , 0.05 , 1.68 %
39.959003 , -82.996895 ,  NAN , 0.0 , 0.05 , 1.68 %
39.973915 , 32.745255 ,  ASC , 0.0 , 0.0584014399964 , 1.98961828132 %
41.05836 , 29.004131 ,  ASC , 0.0 , 0.0573021256691 , 1.99315517099 %
36.151142 , -95.99132 ,  NAN , 0.0 , 0.05 , 1.68 %
42.684864 , 23.328997 ,  EUE , 0.0 , 0.05 , 1.97607966272 %
3.129546 , 101.61667 ,  ASP , 0.0 , 0.0838817533159 , 2.10017586146 %
47.65713 , -117.42355 ,  NAN , 0.0 , 0.05 , 1.68 %
47.82288 , -122.28976 ,  NAN , 0.0 , 0.05 , 1.68 %
33.93668 , -84.14806 ,  NAN , 0.0 , 0.05 , 1.68 %
27.893469 , -82.5199 ,  NAN , 0.0 , 0.05 , 1.68 %
51.904747 , 4.457431 ,  EUW , 0.0 , 0.05 , 2.00201488376 %
41.58618 , -93.65933 ,  NAN , 0.0 , 0.05 , 1.68 %
33.99382 , -117.347244 ,  NAN , 0.0 , 0.05 , 1.68 %
42.01461 , -91.61636 ,  NAN , 0.0 , 0.05 , 1.68 %
21.030794 , 105.78278 ,  ASP , 0.0 , 0.0993692765748 , 2.02897604113 %
42.25526 , -91.16046 ,  NAN , 0.0 , 0.05 , 1.68 %
19.372732 , -99.26042 ,  NAS , 0.0 , 0.05 , 1.68 %
25.649162 , -100.358635 ,  NAS , 0.0 , 0.05 , 1.68 %
28.299286 , -81.43938 ,  NAN , 0.0 , 0.05 , 1.68 %
25.77559 , -80.1881 ,  NAN , 0.0 , 0.05 , 1.68 %
